Record_ID,Year,Season,Crop,State,Farm_Size_Category,Area_Hectares,Soil_Type,Soil_pH,Seed_Variety,Irrigation_Method,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_kg_per_ha,Pesticide_kg_per_ha,Water_Usage_mm,Water_Efficiency,Labor_Hours_per_ha,Yield_tonnes_per_ha,Production_tonnes,Market_Price_per_ton,Storage_Loss_pct,Revenue_INR,Cost_INR,Profit_INR,Disease_Incidence_pct,Pest_Incidence_pct
2317,2023,Kharif,Wheat,Punjab,Small,3.44,Loamy,6.35,Traditional,Borewell,812.7,27.1,70.8,93.5,3.52,582.9,0.921,309.0,5.365,18.46,1814.5,7.69,30920.19,171561.49,-140641.3,54.7,58.2
2318,2022,Rabi,Groundnut,Odisha,Medium,2.45,Alluvial,6.62,High-Yield Variety,Sprinkler,185.6,17.2,57.4,,4.04,296.8,1.262,404.0,3.745,9.18,1925.6,2.75,17191.45,113974.01,-96782.56,20.0,21.3
2319,2023,Zaid,Mustard,Punjab,Small,1.86,Sandy,6.82,High-Yield Variety,Sprinkler,64.6,31.7,55.4,139.5,2.92,229.9,1.281,378.0,2.946,5.48,1678.3,9.19,8351.64,78506.75,-70155.11,37.1,32.8
2320,2023,Rabi,Groundnut,Jharkhand,Small,3.52,Black,5.73,Traditional,Canal,220.8,22.9,52.2,185.2,2.46,312.5,0.996,244.0,3.114,10.96,2245.9,9.76,22211.86,154516.9,-132305.04,30.4,24.2
2321,2022,Rabi,Sugarcane,Punjab,Medium,1.96,Alluvial,7.16,Traditional,Rainfed,278.5,21.1,47.1,127.2,2.94,192.1,12.864,333.0,24.706,48.42,2104.1,3.88,97933.33,93637.4,4295.93,25.2,15.7
2322,2023,Kharif,Groundnut,Jharkhand,Small,2.74,Clay,6.08,Traditional,Sprinkler,674.8,32.8,89.8,154.3,5.99,369.4,1.255,278.0,4.635,12.7,1681.3,9.18,19392.77,136165.18,-116772.41,42.4,36.1
2323,2024,Rabi,Soybean,West Bengal,Medium,1.88,Loamy,6.51,Traditional,Canal,209.4,23.5,65.1,113.9,2.01,401.2,0.961,264.0,3.857,7.25,2153.0,8.64,14260.86,86135.12,-71874.26,31.2,32.2
2324,2021,Rabi,Soybean,Punjab,Small,3.85,Loamy,5.43,High-Yield Variety,Borewell,327.5,18.6,56.3,126.9,3.12,364.0,1.006,310.0,3.663,14.1,2252.5,5.59,29983.82,176096.74,-146112.92,21.6,17.8
2325,2021,Kharif,Mustard,Chhattisgarh,Small,0.7,Sandy,5.88,High-Yield Variety,Canal,812.1,26.0,71.0,102.4,3.44,520.8,0.56,229.0,2.916,2.04,1765.3,2.17,3523.06,36487.06,-32964.0,48.5,42.3
2326,2022,Zaid,Groundnut,Odisha,Small,2.56,Alluvial,6.93,Traditional,Drip,84.2,36.3,55.6,125.0,2.83,165.3,1.961,243.0,3.241,8.3,1641.7,7.67,12580.42,105856.11,-93275.69,25.3,21.4
2327,2023,Kharif,Wheat,Assam,Small,0.87,Black,7.09,High-Yield Variety,Rainfed,673.6,27.7,64.7,95.0,3.82,245.1,1.839,321.0,4.508,3.92,2032.7,6.46,7453.57,51674.99,-44221.42,46.4,35.2
2328,2024,Kharif,Mustard,Punjab,Large,0.71,Sandy,7.16,High-Yield Variety,Rainfed,805.1,31.6,84.8,159.8,2.39,303.8,0.796,382.0,2.42,1.72,1722.6,4.92,2817.27,46784.61,-43967.34,37.8,28.9
2329,2022,Kharif,Groundnut,Odisha,Small,5.61,Loamy,6.17,Traditional,Canal,777.6,26.5,72.8,121.1,3.68,531.7,0.799,336.0,4.251,23.85,1874.2,7.47,41360.35,274904.78,-233544.43,43.5,40.2
2330,2023,Kharif,Sugarcane,Punjab,Small,0.62,Loamy,7.17,High-Yield Variety,Rainfed,784.4,30.3,86.4,147.7,3.74,246.8,11.285,406.0,27.851,17.27,1654.9,13.19,24811.46,38053.08,-13241.62,39.0,23.9
2331,2024,Kharif,Rice,Punjab,Small,1.03,Alluvial,6.77,Traditional,Canal,752.8,30.1,84.9,115.3,2.27,495.8,1.157,342.0,5.738,5.91,1911.0,6.14,10600.85,57733.7,-47132.85,40.3,34.1
2332,2024,Rabi,Barley,Punjab,Small,2.93,Clay,7.02,High-Yield Variety,Drip,163.3,22.1,52.5,76.3,2.06,214.4,2.378,170.0,5.099,14.94,2133.2,8.69,29099.52,121229.61,-92130.09,11.0,11.1
2333,2022,Zaid,Groundnut,Uttar Pradesh,Small,4.68,Loamy,6.59,Traditional,Borewell,,31.1,46.2,96.7,3.34,247.0,1.104,444.0,2.728,12.77,1587.7,6.54,18949.25,194962.94,-176013.69,38.0,30.8
2334,2022,Rabi,Wheat,Punjab,Medium,2.33,Black,6.43,High-Yield Variety,Borewell,188.7,24.5,50.1,121.3,2.06,380.4,1.201,271.0,4.567,10.64,2131.3,5.51,21428.13,104619.49,-83191.36,10.3,8.8
2335,2023,Kharif,Barley,Bihar,Medium,3.46,Alluvial,6.5,High-Yield Variety,Rainfed,908.1,30.4,73.2,107.3,2.33,306.4,1.273,280.0,3.901,13.5,,5.16,23776.31,172749.88,-148973.57,49.2,33.9
2336,2022,Kharif,Sugarcane,Uttar Pradesh,Large,2.14,Alluvial,6.86,Traditional,Canal,844.1,30.1,76.8,171.6,5.58,548.6,6.495,247.0,35.632,76.25,1932.5,3.95,141538.09,109412.88,32125.21,53.1,53.8
2337,2022,Kharif,Soybean,Uttar Pradesh,Medium,2.32,Sandy,6.54,Traditional,Rainfed,753.7,27.6,89.5,121.0,4.08,293.8,1.088,244.0,3.195,7.41,2269.5,9.2,15270.33,119919.97,-104649.64,41.8,45.4
2338,2022,Kharif,Maize,Assam,Medium,1.59,Loamy,6.36,High-Yield Variety,Rainfed,791.7,30.1,69.9,137.0,3.87,309.4,1.608,379.0,4.975,7.91,1972.5,6.48,14591.45,87540.63,-72949.18,23.9,23.5
2339,2022,Zaid,Rice,Assam,Medium,5.56,Loamy,7.01,Traditional,Rainfed,231.0,31.9,45.8,71.3,4.55,187.7,1.485,242.0,2.786,15.49,1521.5,9.16,21410.06,223891.24,-202481.18,22.2,16.6
2340,2021,Rabi,Maize,Assam,Medium,3.52,Clay,6.71,High-Yield Variety,Sprinkler,175.4,20.4,56.8,128.7,2.2,284.2,2.194,304.0,6.236,21.95,1787.5,0.77,38933.1,152007.14,-113074.04,21.9,22.1
2341,2023,Kharif,Wheat,Uttar Pradesh,Large,3.08,Sandy,,High-Yield Variety,Canal,749.5,29.3,80.3,185.5,3.52,491.1,1.11,338.0,5.449,16.78,1818.6,6.42,28558.06,148250.26,-119692.2,37.1,28.1
2342,2022,Kharif,Maize,Assam,Small,1.52,Sandy,7.11,Traditional,Rainfed,697.7,29.5,81.4,105.5,4.15,245.6,2.278,298.0,5.594,8.5,1700.8,11.94,12730.38,78163.41,-65433.03,33.7,27.0
2343,2022,Kharif,Groundnut,Chhattisgarh,Large,2.56,Black,6.45,High-Yield Variety,Rainfed,785.2,30.4,78.7,87.5,4.4,305.8,0.986,320.0,3.016,7.72,2032.9,5.19,14879.01,121490.55,-106611.54,41.1,31.9
2344,2023,Rabi,Soybean,West Bengal,Medium,2.87,Sandy,6.76,Traditional,Sprinkler,203.8,21.5,63.0,111.4,2.39,266.6,1.277,361.0,3.406,9.77,,4.27,19694.14,129629.17,-109935.03,24.7,15.3
2345,2021,Rabi,Rice,Punjab,Medium,5.09,Loamy,6.32,High-Yield Variety,Canal,250.8,22.5,54.9,105.7,2.91,376.4,1.52,152.0,5.722,29.13,1959.5,9.13,51868.23,211289.47,-159421.24,25.5,26.6
2346,2024,Kharif,Mustard,West Bengal,Large,2.06,Loamy,7.38,High-Yield Variety,Borewell,,29.7,80.4,165.2,3.36,549.6,0.539,314.0,2.965,6.11,1731.6,5.87,9958.51,108037.76,-98079.25,30.0,27.5
2347,2022,Kharif,Barley,Jharkhand,Large,3.2,Clay,6.46,High-Yield Variety,Canal,818.7,25.6,75.5,137.9,4.63,532.3,0.881,381.0,4.69,15.01,1657.6,10.36,22303.77,165643.95,-143340.18,49.2,44.6
2348,2022,Rabi,Sugarcane,Odisha,Medium,1.44,Alluvial,7.41,High-Yield Variety,Rainfed,236.4,24.0,57.5,116.8,1.59,150.1,16.731,179.0,25.117,36.17,2192.3,4.86,75445.43,65764.14,9681.29,32.1,22.1
2349,2024,Rabi,Soybean,Uttar Pradesh,Medium,3.26,Clay,6.0,Traditional,Rainfed,322.2,22.8,59.5,123.4,4.37,175.1,1.366,359.0,2.392,7.8,2034.2,7.04,14749.71,140846.75,-126097.04,22.3,16.5
2350,2023,Kharif,Sugarcane,Jharkhand,Medium,6.74,Sandy,5.5,Traditional,Borewell,802.5,27.2,64.8,139.3,3.41,516.5,6.557,445.0,33.867,228.26,,5.73,404022.89,324440.45,79582.44,53.9,40.4
2351,2024,Rabi,Rice,Uttar Pradesh,Small,1.5,Black,5.92,High-Yield Variety,Sprinkler,168.9,21.6,73.6,86.4,2.31,232.0,2.196,299.0,5.094,7.64,2277.5,6.36,16293.61,70339.39,-54045.78,3.1,2.8
2352,2022,Kharif,Mustard,Bihar,Medium,3.04,Sandy,6.09,High-Yield Variety,Canal,749.3,28.3,73.0,126.6,2.82,536.8,0.616,217.0,3.304,10.04,1859.9,6.88,17387.75,150561.89,-133174.14,41.0,38.4
2353,2024,Zaid,Mustard,Jharkhand,Medium,5.92,Black,6.49,High-Yield Variety,Drip,130.1,34.1,43.8,60.2,1.91,195.2,1.162,393.0,2.268,13.43,1464.9,7.65,18169.24,238256.14,-220086.9,39.5,35.2
2354,2024,Zaid,Maize,Odisha,Large,1.66,Loamy,7.36,Traditional,Rainfed,127.7,32.6,55.3,104.6,2.22,177.1,2.192,358.0,3.883,6.45,1486.1,8.33,8786.94,79901.4,-71114.46,26.6,18.2
2355,2024,Zaid,Maize,Jharkhand,Small,1.8,Loamy,6.08,High-Yield Variety,Rainfed,73.5,32.2,42.6,179.1,2.89,170.1,2.129,294.0,,6.52,1859.6,7.06,11269.22,73885.15,-62615.93,19.6,18.2
2356,2022,Kharif,Wheat,Chhattisgarh,Small,0.96,Loamy,6.59,Traditional,Rainfed,833.7,27.0,88.2,72.2,2.38,268.4,1.634,253.0,4.387,4.21,2039.3,5.22,8137.18,47687.62,-39550.44,50.3,34.1
2357,2023,Zaid,Maize,Bihar,Small,2.67,Alluvial,6.21,High-Yield Variety,Rainfed,92.3,32.5,48.1,125.1,4.03,175.9,2.2,201.0,3.869,10.33,1873.6,7.61,17881.63,113100.89,-95219.26,18.2,16.3
2358,2024,Kharif,Sugarcane,Bihar,Medium,0.77,Loamy,7.34,High-Yield Variety,Borewell,859.9,30.5,76.5,135.4,3.84,582.7,5.895,293.0,34.352,26.45,1939.8,11.89,45204.52,45831.29,-626.77,32.7,22.9
2359,2022,Kharif,Groundnut,Uttar Pradesh,Large,5.16,Loamy,6.49,High-Yield Variety,Sprinkler,697.3,27.0,76.9,120.1,4.4,356.5,1.197,304.0,4.269,22.03,1640.8,8.87,32938.6,244368.58,-211429.98,47.9,30.1
2360,2024,Rabi,Sugarcane,West Bengal,Small,0.59,Loamy,6.61,High-Yield Variety,Drip,260.6,19.0,57.9,99.6,2.73,207.0,17.041,372.0,35.272,20.81,2212.4,7.01,42810.97,42211.81,599.16,20.5,17.9
2361,2024,Kharif,Wheat,Bihar,Large,1.25,Loamy,6.57,Traditional,Canal,797.7,31.1,70.8,97.8,4.84,608.9,0.952,329.0,5.796,7.25,1735.6,2.01,12329.82,64014.14,-51684.32,34.3,32.0
2362,2023,Rabi,Wheat,West Bengal,Small,2.68,Sandy,5.42,High-Yield Variety,Drip,177.6,21.5,60.4,122.8,4.07,203.2,2.615,354.0,5.314,14.24,2299.5,9.85,29519.86,125434.26,-95914.4,24.8,18.7
2363,2023,Rabi,Wheat,Jharkhand,Medium,4.46,Alluvial,5.51,High-Yield Variety,Canal,215.7,19.1,61.7,158.4,2.88,358.3,1.307,261.0,4.683,20.89,2170.0,4.6,43246.32,190240.94,-146994.62,23.0,24.2
2364,2024,Zaid,Wheat,Uttar Pradesh,Small,2.4,Sandy,6.91,Traditional,Sprinkler,125.9,36.6,45.0,112.2,4.62,210.2,2.142,340.0,,10.81,1733.0,8.16,17204.93,96495.36,-79290.43,33.4,23.9
2365,2021,Kharif,Soybean,Jharkhand,Small,4.13,Sandy,6.55,Traditional,Drip,851.0,33.0,83.8,162.0,3.88,372.9,1.358,251.0,5.066,20.92,1987.5,6.73,38779.93,201881.45,-163101.52,37.9,38.7
2366,2023,Rabi,Mustard,West Bengal,Small,4.7,Loamy,7.0,High-Yield Variety,Drip,205.5,21.0,55.7,99.9,1.75,194.7,1.739,374.0,3.386,15.91,2133.9,9.43,30748.5,201868.49,-171119.99,32.5,34.0
2367,2021,Rabi,Groundnut,Bihar,Small,3.6,Black,6.47,High-Yield Variety,Borewell,169.8,15.9,58.3,130.1,1.9,402.3,0.774,383.0,3.115,11.21,2294.2,10.63,22984.0,160953.29,-137969.29,23.0,22.8
2368,2022,Rabi,Groundnut,Punjab,Medium,0.97,Loamy,6.66,High-Yield Variety,Borewell,182.9,21.8,51.8,91.4,3.8,316.6,1.131,243.0,3.582,3.47,2145.7,8.2,6835.2,44391.01,-37555.81,11.8,12.7
2369,2024,Rabi,Rice,Jharkhand,Small,1.84,Alluvial,7.23,High-Yield Variety,Sprinkler,207.9,18.6,51.7,86.8,4.62,218.2,2.781,263.0,6.067,11.16,2028.8,7.97,20836.5,79314.01,-58477.51,31.1,27.9
2370,2022,Kharif,Mustard,Odisha,Small,1.04,Alluvial,6.82,High-Yield Variety,Borewell,640.1,26.3,91.3,,3.8,480.5,0.703,291.0,3.378,3.51,1850.2,7.98,5975.61,65530.05,-59554.44,48.4,33.1
2371,2023,Rabi,Mustard,West Bengal,Small,0.92,Loamy,7.35,Traditional,Rainfed,176.0,23.1,64.2,95.4,1.68,170.3,1.484,355.0,2.527,2.33,1948.6,6.52,4244.31,42435.8,-38191.49,38.4,37.8
2372,2022,Kharif,Soybean,Jharkhand,Small,1.85,Alluvial,6.23,Traditional,Borewell,754.8,31.4,74.7,77.9,3.37,575.1,0.729,354.0,4.191,7.75,1993.4,5.94,14531.38,90579.87,-76048.49,36.1,23.2
2373,2022,Rabi,Sugarcane,Odisha,Small,2.75,Black,6.77,High-Yield Variety,Canal,,21.9,59.7,171.0,6.38,386.8,8.212,305.0,31.766,87.36,2230.5,10.75,173918.78,131043.22,42875.56,13.5,8.9
2374,2022,Kharif,Soybean,Uttar Pradesh,Small,1.84,Loamy,7.61,High-Yield Variety,Sprinkler,776.7,29.5,81.9,114.1,4.93,453.5,1.102,356.0,5.0,9.2,1905.7,10.0,15779.68,100029.39,-84249.71,40.2,25.9
2375,2024,Kharif,Mustard,Punjab,Small,3.56,Loamy,5.94,Traditional,Canal,877.9,24.9,75.4,85.7,4.17,584.5,0.474,374.0,2.768,9.86,1747.0,6.16,16163.95,176180.11,-160016.16,40.1,42.9
2376,2023,Zaid,Rice,West Bengal,Small,3.01,Sandy,6.55,High-Yield Variety,Borewell,81.7,31.0,47.4,66.4,3.52,271.7,1.402,354.0,3.808,11.46,1761.0,10.3,18103.39,123508.51,-105405.12,10.7,9.4
2377,2024,Zaid,Rice,Jharkhand,Medium,3.77,Black,6.26,High-Yield Variety,Canal,205.1,32.3,48.6,155.7,5.65,243.8,1.795,356.0,4.376,16.5,,6.84,26056.99,165439.11,-139382.12,37.2,26.7
2378,2022,Kharif,Mustard,West Bengal,Large,0.81,Sandy,7.21,Traditional,Canal,740.4,29.9,69.8,144.7,2.6,585.1,0.548,335.0,3.207,2.6,1795.1,7.88,4299.63,43100.64,-38801.01,28.2,29.1
2379,2023,Zaid,Groundnut,West Bengal,Medium,2.19,Alluvial,6.3,Traditional,Canal,118.9,33.9,34.9,140.2,3.38,260.3,1.135,304.0,2.954,6.47,1519.8,9.69,8880.38,103139.03,-94258.65,31.3,22.8
2380,2023,Zaid,Rice,Punjab,Medium,2.82,Alluvial,6.54,Traditional,Rainfed,38.4,37.3,45.4,187.2,2.08,183.2,2.04,342.0,3.738,10.54,1539.8,6.55,15166.71,119174.64,-104007.93,28.1,27.9
2381,2023,Zaid,Soybean,Jharkhand,Small,1.86,Loamy,7.25,Traditional,Canal,12.2,32.6,52.4,112.6,2.36,253.0,1.199,325.0,3.033,5.64,1694.7,4.77,9101.76,89023.61,-79921.85,35.9,36.0
2382,2024,Kharif,Soybean,Punjab,Small,2.22,Clay,5.83,Traditional,Borewell,849.6,28.7,88.2,91.9,2.56,619.9,0.525,281.0,3.256,7.23,1466.1,6.67,9893.25,111761.74,-101868.49,27.6,18.7
2383,2024,Zaid,Rice,Jharkhand,Medium,3.15,Black,6.97,High-Yield Variety,Borewell,115.2,31.7,38.2,63.0,3.36,358.4,1.061,353.0,3.801,11.97,1687.8,6.61,18868.42,129347.75,-110479.33,16.8,11.2
2384,2021,Rabi,Wheat,Uttar Pradesh,Large,2.08,Clay,7.3,High-Yield Variety,Sprinkler,179.7,21.0,50.4,94.8,3.46,229.4,2.419,262.0,5.549,11.54,2094.3,8.95,22005.57,90937.32,-68931.75,17.6,18.7
2385,2023,Kharif,Groundnut,Bihar,Large,0.97,Alluvial,6.64,Traditional,Rainfed,815.7,25.5,80.4,141.8,4.56,302.1,0.985,301.0,2.976,2.89,1709.8,7.53,4569.24,53059.32,-48490.08,51.4,36.5
2386,2024,Kharif,Soybean,Chhattisgarh,Medium,1.97,Sandy,6.71,High-Yield Variety,Rainfed,812.0,32.2,90.7,132.9,2.11,326.6,1.216,317.0,3.971,7.82,1855.6,10.28,13019.57,97324.79,-84305.22,29.5,27.8
2387,2021,Kharif,Soybean,Jharkhand,Medium,4.4,Black,5.74,Traditional,Borewell,747.5,32.5,79.4,112.0,3.59,591.0,0.708,244.0,4.182,18.4,1951.2,7.67,33147.95,210082.69,-176934.74,30.9,19.2
2388,2021,Kharif,Sugarcane,Bihar,Small,3.37,Loamy,7.0,Traditional,Rainfed,813.9,28.7,82.7,85.5,2.8,289.3,9.794,260.0,28.338,95.5,1855.0,8.01,162960.67,160659.33,2301.34,46.7,51.1
2389,2021,Kharif,Rice,Bihar,Small,1.2,Black,7.79,Traditional,Sprinkler,690.5,27.4,75.5,172.4,3.86,390.9,1.652,280.0,6.458,7.75,1966.8,8.69,13918.39,66034.77,-52116.38,47.0,48.3
2390,2022,Zaid,Sugarcane,West Bengal,Medium,0.7,Clay,6.72,Traditional,Canal,108.2,36.7,56.1,159.1,1.88,275.5,9.007,296.0,24.81,17.37,1654.3,9.39,26036.94,39372.67,-13335.73,12.6,13.4
2391,2022,Kharif,Sugarcane,Odisha,Large,2.33,Clay,6.02,High-Yield Variety,Canal,824.4,28.5,82.6,90.5,3.26,472.8,7.436,422.0,,81.92,1868.8,13.02,133150.41,120521.9,12628.51,40.3,41.6
2392,2024,Kharif,Groundnut,Odisha,Small,1.59,Sandy,5.97,High-Yield Variety,Rainfed,722.3,28.3,77.1,160.0,3.32,321.5,0.942,312.0,3.027,4.81,1754.6,6.3,7908.46,86764.88,-78856.42,35.7,22.3
2393,2024,Rabi,Soybean,Odisha,Small,2.66,Clay,6.88,High-Yield Variety,Sprinkler,226.8,17.9,63.6,76.6,1.75,224.0,1.696,309.0,3.799,10.11,2183.0,7.19,20482.71,117880.43,-97397.72,14.9,10.4
2394,2022,Kharif,Mustard,Uttar Pradesh,Small,1.35,Clay,6.85,High-Yield Variety,Borewell,760.6,29.0,78.9,164.6,5.46,629.0,0.507,289.0,3.186,4.3,1935.0,8.44,7618.34,75324.29,-67705.95,39.0,42.6
2395,2021,Rabi,Sugarcane,Bihar,Medium,2.29,Clay,6.04,Traditional,Sprinkler,253.4,22.6,59.1,116.4,2.75,274.0,12.034,209.0,32.97,75.5,2101.2,6.63,148123.79,103072.93,45050.86,14.9,13.1
2396,2023,Rabi,Rice,Jharkhand,Small,2.13,Clay,6.96,High-Yield Variety,Canal,171.3,21.6,44.5,151.1,1.74,252.6,2.126,342.0,5.371,11.44,1464.0,6.08,15730.42,95871.43,-80141.01,23.7,23.4
2397,2023,Zaid,Soybean,Odisha,Large,1.09,Loamy,7.51,Traditional,Rainfed,102.1,36.9,45.2,138.0,1.94,154.0,1.58,315.0,2.434,2.65,1625.3,4.48,4114.28,55649.76,-51535.48,24.0,21.0
2398,2024,Rabi,Mustard,West Bengal,Small,2.11,Black,6.45,High-Yield Variety,Borewell,167.6,23.3,49.8,84.4,2.55,402.6,0.659,250.0,2.654,5.6,2181.6,9.18,11095.02,97979.27,-86884.25,36.5,24.5
2399,2021,Kharif,Rice,Odisha,Large,3.75,Alluvial,6.51,Traditional,Borewell,794.5,27.6,79.4,135.2,3.6,596.8,1.038,265.0,6.197,23.24,1936.0,2.05,44068.19,188101.05,-144032.86,43.9,32.6
2400,2023,Zaid,Groundnut,Jharkhand,Medium,2.48,Alluvial,6.17,High-Yield Variety,Drip,5.0,35.2,51.3,74.7,2.29,177.3,1.88,270.0,3.334,8.27,1649.5,5.87,12841.17,102365.05,-89523.88,38.1,38.1
2401,2023,Kharif,Mustard,Bihar,Medium,0.72,Loamy,7.39,High-Yield Variety,Rainfed,791.5,26.8,67.9,160.2,2.21,314.4,0.981,312.0,3.086,2.22,1793.5,6.16,3736.24,42076.0,-38339.76,33.1,25.2
2402,2021,Kharif,Soybean,Chhattisgarh,Small,2.38,Black,6.45,Traditional,Canal,802.9,24.2,86.7,166.3,3.27,540.5,0.784,330.0,4.239,10.09,1875.5,8.1,17391.92,124812.78,-107420.86,38.3,33.9
2403,2022,Rabi,Soybean,Chhattisgarh,Small,2.66,Black,6.76,High-Yield Variety,Borewell,148.5,19.7,57.3,160.2,2.29,371.8,0.969,423.0,3.602,9.58,,11.61,18449.07,125145.65,-106696.58,18.3,11.1
2404,2021,Kharif,Wheat,Assam,Small,3.63,Clay,8.13,High-Yield Variety,Sprinkler,796.2,28.7,86.9,,3.27,421.9,1.423,356.0,6.003,21.79,1707.1,7.15,34537.48,179361.99,-144824.51,40.5,24.7
2405,2023,Kharif,Wheat,Assam,Small,3.68,Loamy,,High-Yield Variety,Borewell,752.7,28.6,79.2,157.1,2.71,538.0,1.034,303.0,5.564,20.47,1724.8,6.46,33026.54,182525.95,-149499.41,38.5,25.4
2406,2024,Kharif,Groundnut,Assam,Large,1.75,Sandy,7.35,Traditional,Drip,800.3,31.5,80.3,140.8,4.09,371.3,1.351,344.0,5.017,8.78,1745.4,6.86,14273.38,97493.04,-83219.66,44.6,49.1
2407,2024,Kharif,Groundnut,Uttar Pradesh,Medium,2.63,Sandy,6.4,Traditional,Borewell,755.1,28.2,73.5,97.3,4.06,555.2,0.729,419.0,4.048,10.65,1933.8,0.64,20463.04,142209.25,-121746.21,54.9,41.3
2408,2023,Kharif,Groundnut,Chhattisgarh,Medium,2.16,Black,6.6,High-Yield Variety,Drip,843.2,28.8,70.8,177.6,4.33,373.4,1.334,335.0,4.981,10.76,1769.9,8.58,17410.74,110064.72,-92653.98,34.8,24.2
2409,2024,Kharif,Maize,Uttar Pradesh,Medium,3.12,Clay,7.01,Traditional,Canal,790.6,24.8,67.2,150.4,3.05,453.0,1.427,150.0,6.462,20.16,1686.1,6.5,31783.39,151275.97,-119492.58,41.4,25.6
2410,2022,Rabi,Wheat,Chhattisgarh,Small,1.54,Sandy,7.16,Traditional,Borewell,251.8,22.0,67.7,168.0,1.46,392.3,1.156,376.0,4.535,6.98,2138.0,9.96,13437.0,83070.05,-69633.05,32.6,23.8
2411,2021,Rabi,Barley,Odisha,Small,5.35,Clay,6.54,High-Yield Variety,Sprinkler,244.6,20.5,56.0,115.4,1.18,300.8,1.573,400.0,4.731,25.31,2214.9,6.81,52242.75,234266.95,-182024.2,12.4,8.6
2412,2023,Kharif,Rice,Chhattisgarh,Medium,0.83,Black,6.38,Traditional,Borewell,829.8,29.0,74.0,187.6,4.26,521.2,0.899,358.0,,3.89,1611.4,8.52,5734.28,53321.36,-47587.08,47.6,50.6
2413,2021,Zaid,Mustard,Bihar,Small,1.89,Clay,6.29,High-Yield Variety,Canal,126.8,30.7,52.2,75.0,4.12,328.3,0.644,240.0,2.114,3.99,1736.7,8.94,6310.05,80085.44,-73775.39,35.9,33.1
2414,2021,Kharif,Wheat,Jharkhand,Medium,1.08,Clay,6.29,High-Yield Variety,Canal,765.9,30.7,84.6,164.7,3.8,530.6,0.973,306.0,5.162,5.58,1737.6,8.42,8879.78,61227.17,-52347.39,38.1,40.1
2415,2024,Rabi,Sugarcane,Bihar,Large,4.45,Sandy,6.6,Traditional,Canal,299.3,20.9,53.9,109.3,2.84,394.7,8.034,284.0,31.709,141.11,2192.5,7.59,285906.21,196630.05,89276.16,15.4,15.5
2416,2023,Rabi,Wheat,Odisha,Small,1.06,Loamy,6.19,High-Yield Variety,Canal,187.9,21.6,54.8,176.4,3.55,282.7,1.606,223.0,4.54,4.81,2221.1,6.17,10023.75,46848.57,-36824.82,23.9,20.7
2417,2022,Rabi,Rice,Punjab,Medium,2.04,Black,6.11,High-Yield Variety,Canal,222.2,16.5,50.8,82.1,5.77,323.5,1.399,232.0,4.524,9.23,1817.7,8.2,15401.73,96556.87,-81155.14,11.3,10.8
2418,2023,Rabi,Barley,Uttar Pradesh,Medium,1.65,Black,6.51,Traditional,Rainfed,163.2,21.6,55.1,,3.61,134.2,2.74,260.0,3.676,6.07,2101.2,6.05,11982.42,75837.92,-63855.5,24.2,14.7
2419,2021,Kharif,Barley,Bihar,Medium,3.62,Black,7.11,Traditional,Borewell,911.6,28.1,82.3,142.3,6.09,589.4,0.812,341.0,4.787,17.33,1997.4,5.23,32804.47,182444.71,-149640.24,39.9,35.8
2420,2021,Zaid,Groundnut,Assam,Small,1.4,Sandy,7.06,Traditional,Rainfed,174.6,31.3,40.6,131.4,2.67,198.1,1.459,340.0,2.89,4.05,1526.7,11.09,5497.33,65626.33,-60129.0,38.8,39.8
2421,2021,Rabi,Soybean,Punjab,Small,3.49,Black,6.55,High-Yield Variety,Drip,338.5,21.0,48.6,74.5,3.69,216.3,1.825,412.0,,13.78,2078.4,10.61,25602.16,158004.62,-132402.46,4.3,4.7
2422,2022,Kharif,Soybean,Uttar Pradesh,Small,0.49,Clay,6.68,High-Yield Variety,Canal,728.7,29.2,79.9,155.3,3.64,540.3,0.886,201.0,4.785,2.34,1736.6,8.75,3707.8,31455.2,-27747.4,46.5,37.8
2423,2021,Rabi,Maize,Odisha,Small,2.42,Alluvial,6.13,High-Yield Variety,Borewell,175.2,19.2,66.8,,4.97,382.4,1.368,324.0,5.23,12.66,1961.1,7.21,23037.0,115673.27,-92636.27,26.0,21.0
2424,2022,Rabi,Wheat,Jharkhand,Small,1.54,Sandy,7.84,High-Yield Variety,Canal,120.6,23.3,58.0,109.6,2.34,269.3,1.96,239.0,5.277,8.13,2219.7,7.37,16716.24,76489.29,-59773.05,21.8,16.8
2425,2022,Rabi,Rice,Punjab,Large,2.86,Alluvial,6.88,Traditional,Sprinkler,178.1,20.0,57.4,88.5,2.22,294.6,1.81,261.0,5.334,15.25,2131.1,3.9,31231.82,126360.17,-95128.35,30.4,18.5
2426,2021,Rabi,Mustard,Odisha,Small,3.44,Sandy,6.99,High-Yield Variety,Borewell,226.4,25.1,60.9,165.2,4.82,428.8,0.564,165.0,2.419,8.32,1916.5,9.29,14464.34,146844.55,-132380.21,26.2,28.4
2427,2024,Rabi,Groundnut,West Bengal,Large,3.73,Clay,6.53,High-Yield Variety,Borewell,75.6,17.1,45.7,114.9,3.52,282.0,1.198,423.0,3.377,12.6,1870.9,3.6,22724.61,162335.2,-139610.59,12.8,10.2
